-49.500000,	0.000000,	10.000000,
-83.257332,	65.649483,	11.000000,
-83.782791,	65.700096,	11.000000,
-84.310234,	65.730194,	11.000000,
-84.838936,	65.739616,	11.000000,
-85.368149,	65.728218,	11.000000,
-85.897125,	65.695885,	11.000000,
-86.425102,	65.642525,	11.000000,
-86.951271,	65.568069,	10.999980,
-87.474838,	65.472488,	10.999027,
-87.994987,	65.355774,	10.996646,
-88.510895,	65.217941,	10.992838,
-89.021706,	65.059052,	10.987602,
-89.526588,	64.879196,	10.980939,
-90.024666,	64.678505,	10.972847,
-90.515373,	64.456993,	10.963323,
-90.997238,	64.215141,	10.952374,
-91.469704,	63.953045,	10.940000,
-91.931870,	63.671001,	10.926197,
-92.382881,	63.369328,	10.910967,
-92.821854,	63.048393,	10.894309,
-93.247932,	62.708595,	10.876223,
-93.660240,	62.350395,	10.856709,
-94.057930,	61.974281,	10.835769,
-94.426430,	61.598137,	10.813400,
-94.770905,	61.224552,	10.790467,
-95.104279,	60.839886,	10.770029,
-95.426109,	60.444420,	10.752353,
-95.736000,	60.038464,	10.737439,
-96.033516,	59.622345,	10.725287,
-96.318268,	59.196407,	10.715899,
-96.589836,	58.761013,	10.709271,
-96.847847,	58.316555,	10.705407,
-97.091911,	57.863430,	10.704306,
-97.321648,	57.402069,	10.705966,
-97.536713,	56.932915,	10.710388,
-97.736748,	56.456432,	10.717574,
-97.921425,	55.973099,	10.727521,
-98.090424,	55.483429,	10.740232,
-98.243454,	54.987923,	10.755703,
-98.380203,	54.487129,	10.773938,
-98.500435,	53.981598,	10.794916,
-98.603889,	53.471901,	10.816974,
-98.690331,	52.958630,	10.839031,
-98.759560,	52.442368,	10.861089,
-98.811394,	51.923748,	10.883146,
-98.845665,	51.403393,	10.905204,
-98.862236,	50.881943,	10.927261,
-98.869087,	50.374081,	10.954833,
-98.872803,	49.874081,	10.982405,
-98.873512,	49.375698,	11.009976,
-98.875252,	48.854813,	11.040305,
-98.883568,	48.326691,	11.073392,
-98.904587,	47.802078,	11.109235,
-98.943810,	47.287678,	11.146131,
-99.000732,	46.789738,	11.181974,
-99.076134,	46.294258,	11.219000,
-99.169914,	45.801929,	11.259109,
-99.281929,	45.313427,	11.302327,
-99.412048,	44.829430,	11.348654,
-99.560059,	44.350601,	11.398089,
-99.725784,	43.877609,	11.450633,
-99.908989,	43.411110,	11.506286,
-100.117416,	42.931469,	11.565047,
-100.339066,	42.454212,	11.622047,
-100.563744,	41.986275,	11.676624,
-100.780693,	41.538620,	11.728171,
-100.998787,	41.088696,	11.781558,
-101.216888,	40.638771,	11.836784,
-101.434982,	40.188843,	11.893849,
-101.672180,	39.728676,	11.982897,
-101.925018,	39.308670,	12.076082,
-102.204575,	38.905952,	12.172271,
-102.509659,	38.522217,	12.268598,
-102.839005,	38.159084,	12.364916,
-103.191208,	37.818077,	12.457270,
-103.564789,	37.500645,	12.542370,
-103.958183,	37.208111,	12.620218,
-104.369720,	36.941719,	12.690814,
-104.797676,	36.702587,	12.754157,
-105.240242,	36.491714,	12.810246,
-105.695564,	36.310005,	12.859084,
-106.161697,	36.158215,	12.900669,
-106.636711,	36.036983,	12.935001,
-107.155792,	35.938000,	12.960501,
-107.664848,	35.850430,	12.976104,
-108.174622,	35.767120,	12.987806,
-108.685066,	35.688084,	12.995609,
-109.196152,	35.613312,	12.999512,
-109.707848,	35.542824,	13.000000,
-110.220123,	35.476616,	13.000000,
-110.732925,	35.414703,	13.000000,
-111.246231,	35.357075,	13.000000,
-111.760002,	35.303753,	13.000000,
-112.274200,	35.254726,	13.000000,
-112.788788,	35.210003,	13.000000,
-113.303734,	35.169582,	13.000000,
-113.819000,	35.133480,	13.000000,
-114.334557,	35.101688,	13.000000,
-114.850349,	35.074207,	13.000000,
-115.366364,	35.051052,	13.000000,
-115.882553,	35.032207,	13.000000,
-116.398872,	35.017685,	13.000000,
-116.915306,	35.007481,	13.000000,
-117.431801,	35.001598,	13.000000,
-117.952988,	35.000000,	13.000000,
-118.452988,	35.000000,	13.000000,
-118.952988,	35.000000,	13.000000,
-119.452988,	35.000000,	13.000000,
-119.952988,	35.000000,	13.000000,
-120.452988,	35.000000,	13.000000,
-120.952988,	35.000000,	13.000000,
-121.452988,	35.000000,	13.000000,
-122.000000,	35.000000,	13.000000,
-122.500000,	35.000000,	13.000000,
-123.000000,	35.000000,	13.000000,
-123.500000,	35.000000,	13.000000,
-124.000000,	35.000000,	13.000000,
-124.500000,	35.000000,	13.000000,
-125.000000,	35.000000,	13.000000,
-125.500000,	35.000000,	13.000000,
-126.000000,	35.000000,	13.000000,
-126.500000,	35.000000,	13.000000,
-127.394012,	34.910301,	13.000000,
-128.252380,	34.644775,	13.000000,
-129.040894,	34.214012,	13.000000,
-129.728104,	33.635178,	13.000000,
-130.286621,	32.931362,	13.000000,
-130.694168,	32.130611,	13.000000,
-130.934525,	31.264853,	13.000000,
-130.998077,	30.368603,	13.000000,
-130.882309,	29.477591,	13.000000,
-130.591843,	28.627340,	13.000000,
-130.138229,	27.851746,	13.000000,
-129.539581,	27.181728,	13.000000,
-128.819763,	26.644001,	13.000000,
-128.007446,	26.259998,	13.000000,
-127.135040,	26.045033,	13.000000,
-126.470795,	26.000000,	13.000000,
-125.970795,	26.000000,	13.000000,
-125.470795,	26.000000,	13.000000,
-124.970795,	26.000000,	13.000000,
-124.470795,	26.000000,	13.000000,
-123.970795,	26.000000,	13.000000,
-123.470795,	26.000000,	13.000000,
-122.970795,	26.000000,	13.000000,
-122.470795,	26.000000,	13.000000,
-121.949997,	26.000000,	13.000000,
-121.449997,	26.000000,	13.000000,
-120.949997,	26.000000,	13.000000,
-120.449997,	26.000000,	13.000000,
-119.949997,	26.000000,	13.000248,
-119.449997,	26.000000,	13.002761,
-118.949997,	26.000000,	13.007980,
-118.449997,	26.000000,	13.015905,
-117.949997,	26.000000,	13.026538,
-117.449997,	26.000000,	13.039876,
-116.949997,	26.000000,	13.055922,
-116.449997,	26.000000,	13.074673,
-115.949997,	26.000000,	13.096130,
-115.449997,	26.000000,	13.120295,
-114.949997,	26.000000,	13.147165,
-114.449997,	26.000000,	13.176695,
-113.949997,	26.000000,	13.207117,
-113.449997,	26.000000,	13.237211,
-112.949997,	26.000000,	13.266399,
-112.449997,	26.000000,	13.294671,
-111.949997,	26.000000,	13.322026,
-111.449997,	26.000000,	13.348466,
-110.949997,	26.000000,	13.373989,
-110.449997,	26.000000,	13.398596,
-109.949997,	26.000000,	13.422286,
-109.449997,	26.000000,	13.445061,
-108.949997,	26.000000,	13.466919,
-108.449997,	26.000000,	13.487862,
-107.949997,	26.000000,	13.508056,
-107.449997,	26.000000,	13.528180,
-106.949997,	26.000000,	13.548304,
-106.449997,	26.000000,	13.568428,
-105.949997,	26.000000,	13.588552,
-105.449997,	26.000000,	13.608675,
-104.949997,	26.000000,	13.628799,
-104.449997,	26.000000,	13.648923,
-103.949997,	26.000000,	13.669046,
-103.449997,	26.000000,	13.689171,
-102.949997,	26.000000,	13.709294,
-102.449997,	26.000000,	13.729419,
-101.949997,	26.000000,	13.749542,
-101.449997,	26.000000,	13.769666,
-100.949997,	26.000000,	13.789790,
-100.449997,	26.000000,	13.809914,
-99.948196,	26.000000,	13.830110,
-99.448196,	26.000000,	13.850234,
-98.948196,	26.000000,	13.870358,
-98.448196,	26.000000,	13.890482,
-97.948196,	26.000000,	13.910605,
-97.448196,	26.000000,	13.930729,
-96.948196,	26.000000,	13.950853,
-96.448196,	26.000000,	13.970977,
-95.948196,	26.000000,	13.991100,
-95.448196,	26.000000,	14.011225,
-94.948196,	26.000000,	14.031348,
-94.448196,	26.000000,	14.051472,
-93.948196,	26.000000,	14.071596,
-93.448196,	26.000000,	14.091720,
-92.948196,	26.000000,	14.111600,
-92.448196,	26.000000,	14.130813,
-91.948196,	26.000000,	14.149352,
-91.448196,	26.000000,	14.167215,
-90.948196,	26.000000,	14.184405,
-90.448196,	26.000000,	14.200920,
-89.948196,	26.000000,	14.216761,
-89.448196,	26.000000,	14.231926,
-88.948196,	26.000000,	14.246417,
-88.448196,	26.000000,	14.260234,
-87.948196,	26.000000,	14.273376,
-87.448196,	26.000000,	14.285844,
-86.948196,	26.000000,	14.297636,
-86.448196,	26.000000,	14.308755,
-85.948196,	26.000000,	14.319199,
-85.448196,	26.000000,	14.328968,
-84.948196,	26.000000,	14.338062,
-84.448196,	26.000000,	14.346482,
-83.948196,	26.000000,	14.354228,
-83.448196,	26.000000,	14.361299,
-82.948196,	26.000000,	14.367696,
-82.448196,	26.000000,	14.373417,
-81.948196,	26.000000,	14.378465,
-81.448196,	26.000000,	14.382837,
-80.948196,	26.000000,	14.386536,
-80.448196,	26.000000,	14.389916,
-79.948196,	26.000000,	14.393298,
-79.448196,	26.000000,	14.396162,
-78.948196,	26.000000,	14.397867,
-78.448196,	26.000000,	14.398412,
-77.948196,	26.000000,	14.397795,
-77.448196,	26.000000,	14.396017,
-76.948196,	26.000000,	14.393079,
-76.448196,	26.000000,	14.388980,
-75.948196,	26.000000,	14.383719,
-75.448196,	26.000000,	14.377298,
-74.948196,	26.000000,	14.369716,
-74.448196,	26.000000,	14.360973,
-73.948196,	26.000000,	14.351069,
-73.448196,	26.000000,	14.340004,
-72.948196,	26.000000,	14.327779,
-72.448196,	26.000000,	14.314392,
-71.948196,	26.000000,	14.299845,
-71.448196,	26.000000,	14.284136,
-70.948196,	26.000000,	14.267266,
-70.448196,	26.000000,	14.249236,
-69.948311,	26.000008,	14.230145,
-69.422134,	26.002676,	14.210646,
-68.922150,	26.006161,	14.191180,
-68.422157,	26.009644,	14.171747,
-67.922173,	26.013126,	14.152349,
-67.422188,	26.016609,	14.132982,
-66.922195,	26.020094,	14.113649,
-66.422211,	26.023577,	14.094349,
-65.922218,	26.027060,	14.075082,
-65.422234,	26.030544,	14.055848,
-64.922241,	26.034027,	14.036648,
-64.422256,	26.037510,	14.017481,
-63.922272,	26.040995,	13.998346,
-63.422283,	26.044477,	13.979245,
-62.922298,	26.047960,	13.960177,
-62.422310,	26.051445,	13.941142,
-61.922321,	26.054928,	13.922140,
-61.422333,	26.058411,	13.903172,
-60.922344,	26.061893,	13.884236,
-60.422359,	26.065378,	13.865335,
-59.922371,	26.068861,	13.846465,
-59.422382,	26.072344,	13.827629,
-58.922394,	26.075829,	13.808826,
-58.422405,	26.079311,	13.790035,
-57.922421,	26.082794,	13.771245,
-57.422428,	26.086279,	13.752455,
-56.922443,	26.089762,	13.733665,
-56.422455,	26.093245,	13.715007,
-55.922466,	26.096729,	13.696383,
-55.422478,	26.100212,	13.677760,
-54.922489,	26.103695,	13.659136,
-54.422504,	26.107178,	13.640512,
-53.926788,	26.110607,	13.621889,
-53.433559,	26.113720,	13.605763,
-52.888439,	26.138508,	13.592727,
-52.345184,	26.189930,	13.579690,
-51.805092,	26.267862,	13.566653,
-51.269463,	26.372122,	13.553617,
-50.739571,	26.502457,	13.540581,
-50.216690,	26.658556,	13.527569,
-49.702072,	26.840042,	13.514610,
-49.196945,	27.046488,	13.501705,
-48.702522,	27.277393,	13.488853,
-48.219986,	27.532206,	13.476054,
-47.750492,	27.810318,	13.463308,
-47.295162,	28.111061,	13.450616,
-46.855091,	28.433718,	13.437976,
-46.431328,	28.777514,	13.425389,
-46.024887,	29.141628,	13.412856,
-45.636745,	29.525185,	13.400374,
-45.267830,	29.927269,	13.387521,
-44.919022,	30.346918,	13.373503,
-44.591164,	30.783131,	13.358298,
-44.285034,	31.234852,	13.341908,
-44.001366,	31.701010,	13.324332,
-43.740837,	32.180485,	13.305570,
-43.504074,	32.672131,	13.285622,
-43.291645,	33.174770,	13.264487,
-43.104057,	33.687195,	13.242167,
-42.941757,	34.208183,	13.218661,
-42.805141,	34.736492,	13.193976,
-42.694523,	35.270847,	13.168819,
-42.610180,	35.809971,	13.143662,
-42.552311,	36.352577,	13.118505,
-42.521049,	36.897366,	13.093349,
-42.516121,	37.419590,	13.069292,
-42.537098,	37.964870,	13.044135,
-42.584717,	38.508469,	13.018978,
-42.658878,	39.049091,	12.993821,
-42.759388,	39.585442,	12.968664,
-42.886017,	40.116230,	12.943441,
-43.038456,	40.640190,	12.917163,
-43.216343,	41.156067,	12.889497,
-43.419250,	41.662621,	12.860441,
-43.646690,	42.158646,	12.829996,
-43.898125,	42.642948,	12.798163,
-44.172947,	43.114376,	12.764942,
-44.470501,	43.571800,	12.730331,
-44.790073,	44.014118,	12.694332,
-45.130898,	44.440273,	12.656945,
-45.492161,	44.849247,	12.618169,
-45.872997,	45.240059,	12.578259,
-46.272495,	45.611778,	12.538505,
-46.689693,	45.963509,	12.499265,
-47.123600,	46.294411,	12.460540,
-47.573174,	46.603691,	12.422328,
-48.037338,	46.890614,	12.384632,
-48.514980,	47.154484,	12.347449,
-49.004959,	47.394676,	12.310782,
-49.506096,	47.610615,	12.274629,
-50.017200,	47.801781,	12.238991,
-50.537045,	47.967720,	12.203867,
-51.064381,	48.108028,	12.169232,
-51.597950,	48.222378,	12.134722,
-52.136475,	48.310486,	12.100211,
-52.678665,	48.372150,	12.065701,
-53.223217,	48.407219,	12.031190,
-53.717430,	48.416069,	11.998189,
-54.217430,	48.416069,	11.948889,
-54.717430,	48.416069,	11.899588,
-55.217430,	48.416069,	11.850286,
-55.717430,	48.416069,	11.800985,
-56.217430,	48.416069,	11.751684,
-56.717445,	48.416069,	11.702383,
-57.217445,	48.416065,	11.653082,
-57.717445,	48.416065,	11.603781,
-58.217445,	48.416061,	11.554481,
-58.717445,	48.416061,	11.505179,
-59.217445,	48.416058,	11.455878,
-59.717445,	48.416058,	11.406577,
-60.217445,	48.416054,	11.357276,
-60.717445,	48.416054,	11.307975,
-61.217445,	48.416050,	11.258674,
-61.717445,	48.416050,	11.209373,
-62.217445,	48.416046,	11.160072,
-62.717445,	48.416042,	11.110771,
-63.217445,	48.416042,	11.061470,
-63.717445,	48.416039,	11.012169,
-64.217445,	48.416039,	10.962868,
-64.717445,	48.416035,	10.913567,
-65.217445,	48.416035,	10.864265,
-65.717445,	48.416031,	10.814964,
-66.217445,	48.416031,	10.765559,
-66.717445,	48.416027,	10.715380,
-67.217445,	48.416027,	10.664308,
-67.717445,	48.416023,	10.612342,
-68.217445,	48.416019,	10.559483,
-68.717445,	48.416019,	10.505731,
-69.217445,	48.416016,	10.451086,
-69.717445,	48.416016,	10.395548,
-70.217445,	48.416012,	10.339558,
-70.722618,	48.415123,	10.289165,
-71.247101,	48.393124,	10.255571,
-71.769524,	48.341667,	10.221977,
-72.288216,	48.260921,	10.188383,
-72.801552,	48.151138,	10.154789,
-73.307907,	48.012669,	10.121195,
-73.805672,	47.845947,	10.087600,
-74.293274,	47.651505,	10.054006,
-74.769180,	47.429955,	10.020411,
-75.231873,	47.181999,	9.986817,
-75.679886,	46.908421,	9.953223,
-76.111816,	46.610085,	9.919629,
-76.526299,	46.287937,	9.886034,
-76.921997,	45.942997,	9.852440,
-77.297684,	45.576351,	9.818846,
-77.652161,	45.189163,	9.785252,
-77.984299,	44.782661,	9.751657,
-78.306740,	44.350281,	9.701266,
-78.619400,	43.903053,	9.662073,
-78.909813,	43.441067,	9.623623,
-79.177277,	42.965427,	9.586605,
-79.421158,	42.477276,	9.551020,
-79.640869,	41.977776,	9.516865,
-79.835884,	41.468132,	9.484142,
-80.005737,	40.949554,	9.452851,
-80.150024,	40.423294,	9.422993,
-80.268394,	39.890602,	9.394565,
-80.360565,	39.352757,	9.367569,
-80.426315,	38.811050,	9.342005,
-80.465492,	38.266769,	9.317800,
-80.478004,	37.727432,	9.293925,
-80.478004,	37.227432,	9.259819,
-80.478004,	36.736668,	9.226360,
-80.478004,	36.236668,	9.192254,
-80.478004,	35.736668,	9.158148,
-80.478004,	35.236668,	9.124042,
-80.478004,	34.736668,	9.089935,
-80.478004,	34.236668,	9.055829,
-80.478004,	33.736668,	9.022171,
-80.478004,	33.236668,	8.990142,
-80.478004,	32.736668,	8.959805,
-80.478004,	32.236668,	8.931161,
-80.478004,	31.736668,	8.904208,
-80.478004,	31.236668,	8.878948,
-80.478004,	30.736668,	8.855380,
-80.478004,	30.236668,	8.833504,
-80.478004,	29.736668,	8.813319,
-80.478004,	29.236668,	8.794827,
-80.478004,	28.736668,	8.778028,
-80.478004,	28.236668,	8.762919,
-80.478004,	27.736668,	8.749504,
-80.478004,	27.236668,	8.737781,
-80.478004,	26.736668,	8.727749,
-80.478004,	26.236668,	8.719409,
-80.478004,	25.736668,	8.712745,
-80.478004,	25.236668,	8.706700,
-80.478004,	24.736668,	8.700657,
-80.478004,	24.236668,	8.694613,
-80.477997,	23.736668,	8.688872,
-80.477997,	23.236668,	8.685232,
-80.477997,	22.736668,	8.683989,
-80.477997,	22.236668,	8.685141,
-80.477997,	21.736668,	8.688689,
-80.477997,	21.236668,	8.694634,
-80.477997,	20.736668,	8.702975,
-80.477997,	20.236668,	8.713712,
-80.477997,	19.736668,	8.726845,
-80.477997,	19.236668,	8.742374,
-80.477997,	18.736668,	8.760300,
-80.477997,	18.236668,	8.780622,
-80.477997,	17.736668,	8.803339,
-80.477997,	17.236668,	8.828453,
-80.477997,	16.736668,	8.855963,
-80.477997,	16.236668,	8.885869,
-80.477997,	15.736669,	8.918171,
-80.477997,	15.236669,	8.951858,
-80.477997,	14.736669,	8.985553,
-80.477997,	14.236669,	9.019247,
-80.477997,	13.736669,	9.052941,
-80.477997,	13.236669,	9.086637,
-80.477997,	12.736669,	9.120331,
-80.477997,	12.209637,	9.155823,
-80.477997,	11.709637,	9.189518,
-80.477997,	11.209637,	9.223212,
-80.477997,	10.709637,	9.256907,
-80.477997,	10.209637,	9.290614,
-80.477997,	9.709637,	9.324371,
-80.476265,	9.157413,	9.358181,
-80.458649,	8.630780,	9.381880,
-80.410942,	8.086034,	9.402213,
-80.324478,	7.523958,	9.422566,
-80.200470,	6.968956,	9.442938,
-80.039467,	6.423533,	9.463328,
-79.842216,	5.890152,	9.483738,
-79.609589,	5.371220,	9.504167,
-79.342636,	4.869080,	9.524615,
-79.042580,	4.385998,	9.545082,
-78.710754,	3.924156,	9.565517,
-78.357819,	3.495752,	9.585292,
-77.989563,	3.097402,	9.607266,
-77.622810,	2.726996,	9.633787,
-77.252350,	2.366032,	9.655724,
-76.883942,	2.035094,	9.671165,
-76.442627,	1.682983,	9.685740,
-75.975372,	1.358817,	9.699450,
-75.487419,	1.066758,	9.712292,
-74.980942,	0.808124,	9.724268,
-74.458244,	0.584082,	9.735377,
-73.921684,	0.395643,	9.745621,
-73.373688,	0.243660,	9.754997,
-72.816704,	0.128817,	9.763655,
-72.253288,	0.051633,	9.772237,
-71.726173,	0.013140,	9.780820,
-71.225716,	0.000754,	9.790833,
-70.694763,	0.000000,	9.805138,
-70.194763,	0.000000,	9.819442,
-69.699997,	0.000000,	9.833597,
-69.199997,	0.000000,	9.847901,
-68.699997,	0.000000,	9.862206,
-68.199997,	0.000000,	9.876511,
-67.699997,	0.000000,	9.890815,
-67.199997,	0.000000,	9.905119,
-66.699997,	0.000000,	9.919064,
-66.199997,	0.000000,	9.931909,
-65.699997,	0.000000,	9.943631,
-65.199997,	0.000000,	9.954231,
-64.699997,	0.000000,	9.963709,
-64.199997,	0.000000,	9.972065,
-63.700001,	0.000000,	9.979298,
-63.200001,	0.000000,	9.985409,
-62.700001,	0.000000,	9.990398,
-62.200001,	0.000000,	9.994265,
-61.700001,	0.000000,	9.997009,
-61.200001,	0.000000,	9.998631,
-60.700001,	0.000000,	9.999145,
-60.200001,	0.000000,	9.999256,
-59.700001,	0.000000,	9.999363,
-59.200001,	0.000000,	9.999460,
-58.700001,	0.000000,	9.999550,
-58.200001,	0.000000,	9.999632,
-57.700001,	0.000000,	9.999705,
-57.200001,	0.000000,	9.999770,
-56.700001,	0.000000,	9.999827,
-56.200001,	0.000000,	9.999877,
-55.700001,	0.000000,	9.999917,
-55.200001,	0.000000,	9.999950,
-54.700001,	0.000000,	9.999974,
-54.200001,	0.000000,	9.999990,
-53.700001,	0.000000,	9.999999,
-53.200001,	0.000000,	10.000000,
-52.700001,	0.000000,	10.000000,
-52.200001,	0.000000,	10.000000,
-51.700001,	0.000000,	10.000000,
-51.200001,	0.000000,	10.000000,
-50.700001,	0.000000,	10.000000,
-50.200001,	0.000000,	10.000000,
